id,text,label,tagging_status
12248,"Beslememiz yaklaşıyor. Yine kimse yok çocuklar, yine 2-3 kişiyiz. Yazın bu dağlarda, ormanlarda yeşillik yerine yiyecek, dallarda mama, ovalarda da su olmuyor. Hepsi bize muhtaç, hepsinin kaderi bizim ellerimizde. Ama yaz geldi diye biz gaflet uykusuna devam ediyoruz.",,
12249,Irmakçım hakkını ver ya,,
12250,Ahshhshshshshsh hoşt köpek,,
12251,bu adam neden hala unicef iyi niyet elçisi olarak seçilmiyor?,,
12252,Milliyetçi Hareket Partisi Genel Başkan Yardımcımız ve İstanbul Milletvekilimiz Sn. İsmail Faruk Aksu ile İstanbul Milletvekilimiz Sn. Arzu Erdem’i belediyemizde misafir ettik. Ziyaretlerinden dolayı teşekkür ederim.,,
12253,"Kemal Kılıçdaroğlu:
Cumhurbaşkanı Adayı ahlaklı ve erdemli olmalı.

*Tamam sen geç",,
12254,"TÜRKİYE LAİKLİK PİSLİĞİ ADI ALTINDA TAĞUYİ KÜFÜR REJİMİ İSLAM DİNİNİ KONTROL ALTINA ALMIŞ. -- TİMURTAŞ UÇAR HOCA 
#shorts 
#5816SayılıKanunKaldırılsın",,
12255,amk cocugu niye dovuyo bu adam allahh belasini versin amk keli gebersin,,
12256,"Helal olsun 2017'de sözde bir büyüğün zorla elediği Bate Borisov'u deplasmanda 55 dk 10 kişi oynadığı maçta 3-0 gibi net bir skorla yenen Anadolu Kartalı #Konyaspor 'u canı gönülden tebrik ederim..
#eskisehirspor",,
12257,"Yıllarca cahil halka Lozan'ı ""hezimet"" gibi gösterip, beyinleri yıkadılar. Bugün attıkları her adımda #LozanBarışAntlaşması nın arkasına sığınıyorlar. Buna ""riyakarlık"", ""şerefsizlik"" vb. ne derseniz uyuyor.",,
12258,"155 boyumla niye yerden bitme oldum siz uzunlar ağaçta mi yetisiyorsunuz  hıh
Kadın dediğin minyon olur tabi  40 numara nedir 
Ama tivit çok hoşuma gitti beğendim  yinede yerden bitme demeyeydin iyiydi bacım",,
12259,Şerokilerden tüysüz bamya ile tanışın,,
12260,හේ හේ හේ... #Mecaattac,,
12261,srpen bez adel zivot bez adel,,
12262," Committed.  Alec Cesare is heading to Ball State.  Alec represents everything that is right in our program and we couldn’t be happier to see him headed to play for one of the best in the business 
@BallStateMGolf
!   Proud of you Alec!",,
12263,Evrenin çok da sikindeydin afedersin,,
12264,"Ortadoğu ve tüm dünya ezilen halklara umut olan Rojava, Ortadoğu direniş kültürü ile basta faşist Türk devletine ve barbar, gerici güçlere karşı direnişini sürdürmektedir.
#NoFlyZone4Rojava",,
12265,Parti değil bildiğin lağım çukuru arkadaş..,,
12266,*gros flop*,,
12267,"fark ettim de, aylardır nasılsın diyen olmamış… bir nasılsın bana çok görülmüş, ama ben herkes iyi olsun diye çabalamışım. şimdi anladım da, ben yalnızlıktan geberiyormuşum. kimse yokmuş yanımda gerçekten duran. teşekkür ederim bu güzel hisler için hepinize, tek tek…",,
12268,"#SONDAKİKA
Türkiye Merkez Bankası, faizi %14'te sabit tuttu.",,
12269,"And then people like me, pretend to sleep k agla bnda call bnd kr dy xD",,
12270,berat albayraka azanlara uygunlanması gereken tarife,,
12271,Artık kimseye güvenecek kadar APTAL değilim,,
12272,Cübbelinin Görüntüleri değil 1 yıldır sesini duyuramayan bir çocuğun görüntüsü bu..! Neden koruyamıyoruz çocuklarımızı..!,,
12273,bizimkisi de ağır triplerde,,
12274,En Güzel Bağ Sevgidir,,
12275,Arkadaş ne varsa salak aptal geri zekalı hepsi beni buluyor yaaawwww.,,
12276,"I'll be there in Supreme Court tomorrow for PTI/PMLQ petition against illegal judgement of Dost Mazari. Insha'Allah, Court will decide case on merit & Ch Parvez Elahi will become CM Punjab Insha'Allah.
#CMPunjabElection",,
12277,belirsizlikten nefret ediyorum ama hayatımda belli hiçbir şey yok,,
12278,"Eskiden sadece hakkıyla istekli veya isteksiz meslek olarak icra edenler vardı.
Son dönemde adına orspluk demedikleri orspluk niye böyle moda oldu?",,
12279,Hiç birşeyin bahane olmadığını gördüğüm canım arkadaşım ailesiyle bile konusamazken(askerde) sırf bana verdiği değeri hissettirebilmek içinarkadaşından telefon alıp doğum günümü kutlayan dostum herşeyim iyiki varsın verdiğin değeri canı gönülden hissettim paşam,,
12280,"Fatima Gülhan Kavakcı Abushanab, kendisine 'hanım kızımız' diyen Kılıçdaroğlu hakkında suç duyurusunda bulundu
https://bit.ly/3Prtzbm",,
12281," $APE | ROADMAP 
Fiyatı şimdilik kırmızı kutu nice OB tutmuş gibi görünüyor fakat Bitcoinde yaşanabilecek geri çekilmede önemli ölçekte işlem almak istediğim noktayı ve hedeflediğim fiyat hareketini çizmek istedim. 
Böyle bir senaryoda işlemi almak için istekli olabilirim.",,
12282,lmk if you do! we just reached xberg/potsdamer platz,,
12283,Günün pozitif videosu,,
12284,Jared...did Gen go all Bela Lugosi on you?,,
12285,sikeyim bu zaman makinesi niye hala icat edilmedi,,
12286,Ben evliyim Benim çocuklarım da var ama merak ettim sakalsız Erkek olsa olmaz mı,,
12287,"First we took New York then we take Berlin 
Tickets:

https://tickettailor.com/events/musicindiaspora/732748/…",,
12288,Evet aynen çok sıcak kanlı hemen kaynaşan ve projeye de en çok destek veren birisi ama işte malesef son iki projesinde biraz sevilmedi,,
12289,t4ehyungun gruptan ayrilmamasi icin siksokcular kampanya baslatmis sicicqm simdi tam suraya,,
12290,Kendisinin yanında çalışmaktayım hala 14 yıldır derin üzüntü içerisinde haberi almış bulundum benim ailem di kendisi çok ama çok üzüldüm Allah’ım mekanını cennet eylesin büyük saygı değer bir eğitimcidir   ailesine  sabır versin rabbim,,
12291,Bu KPOP konseri iptal edildi. Bakanlığın duyarlı yetkililerine teşekkür ederim. Gündeme getiren takipçisi olan dijital ailemize ayrıca teşekkür ederim. twitter.com/saidercan/stat…,,
12292,"İBB Miras Yerebatan Sarnıcı’nı sunar…

Tarifsiz mutluluk ve heyecan duyuyoruz. İstanbul’un hazinesi İstanbul’un hak ettiği şekilde inci gibi restorasyonla şehre geri döndü. @IbbMiras ",,
12293,"Con Calma Highlights Duotage/
@xoBxss
 ",,
12294,24.07.22 Tutuklamalar #Madagascar Muhalefet Protesto Yaşam Maliyetleri http://voanews.com,,
12295,"Özdağ, 2011 de vekil adayıydı zaten MHP'den. İyipinde iki kurucusundan biri. 
Ama siz süzme salak olduğunuz için ne tarihleri ne konuları doğru veremiyorsunuz.",,
12296,Kendinizi bir bok sanıyorsunuz haklısınız boksunuz,,
12297,Bunlar gerçekten favları gibi süzme salak aq survivor’un top seviyesi zaten Şampiyon olmak   Ayşe’nin övünebileceği tek şey instagrama bastığı botları,,
12298,ben tkerar alkolik olcam uyuyamiyorum aq,,
12299,"""Z kuşağı tatile gidemiyor"" şeklinde haber var. Aynen X ve Y kuşağı tatile nereye gideceğini şaşırıyor resmen. Ben bu hafta A101 ve Bim'deydim.

#surtuk ParaAvcısı Kızlar 
#ErtelemeÖtelemeÇözArtık",,
12300,Amedspor şehrin en önemli kurumudur Amedspor’a haksızlık edenler bütün şehire ihanet etmiştir. #StadyumlarHalkındır,,
12301,Hödük hödük konuşmayı biliyorsun o kadar kişisiniz (adam diyemiyorum) yardım etsenize aileye. Hem yarın öbür gün size malzeme olur devletin yapmadığını biz yaptık dersiniz. Ha bide anlamadığım bir konu var şimdi bu iki resim de olay zamanına ait çocuğun kolumu yaralı kafası mı.,,
12302,Mk bi Z kusagi daha gelde buna bayrak ipi urettigin zamani anlat adam 60 milyar $ dan ihracati 290 milyar $ cikarmis gelmis burda bos muhabbet yapiyorlan internette bos konusacagina export datalarina bak %gdp oranlarina bak velet,,
12303,Yeni gelin fotoğrafı,,
12304,"Well played, well played. Deli applauds you.",,
12305,"Son bir ayda geçirdiğim 2’si hayati, toplam 3 kaza ile aile bireylerime sakarlık belgeseli çektim. Nefesi alıp geri vermem diye endişeleri var, haklısınız canlarım ihtimaller dahilinde",,
12306,Bıyıklı kız denir,,
12307,"Indian Cricket fans: Common Kohli just get your 71 St Century. Wait is over.
le 
@imVkohli
 : Agla Hindu Festival kab hai. Mujhe gyan pelna hai.
#ViratKohli𓃵",,
12308,Ngapeth ve Micah arasında harika bir an sadece izleyin,,
12309,Eee şimdi ben diyorum ki #hakanural Z kuşağı oy kullanmasin diyordun..askerlik yapmamak için sahte rapor alan Hakan Ural bu vatanda oy kullanmasin.,,
12310,"Kahkahalar... 
#HalitÖzgürSarı #SinemÜnsal",,
12311,ay illet karj seni ayrildik diye benim hakkimda attigin tweetleri de mi sildin,,
12312,YOONGİM KURBAN OLDUĞUM CANIMIN İÇİ DÜNDEN BERİ AKTİF OL DİYE ZIRLIYORUM BUNLAR NASIL ŞEKER FOTİKLER HEPSİNİ ISIRSAM KEŞKE,,
12313,Prank phone calls.... twitter.com/KaylaChowShow/…,,
12314,"༻  ༺

En Güzelinden Bir Gün Olsun. 
Yüzünüzden Gülücükler Eksik Olmasın…

Günaydın ツ",,
12315,KRALİCE DBXVVXX,,
12316,"İçiyorsam senin yüzünden
Göçüyorsam
Kaçıyorsam
Ağlıyorsam
Üzülüyorsam
Hep senin yüzünden
Ama şunu bil ki
YAŞIYORSAMDA SENİN YÜZÜNDEN
Çünkü sen hala yaşıyorsun",,
12317,"Jaw Breaking reply to Alamgir Khan PTI false propaganda against Hafiz Naeem.
Watch on my YouTube channel tomorrow.... Link 
https://youtube.com/c/DrMuazzamSaeed…
#کراچی_الیکشن_کراؤ_بھاگونہیں",,
12318,Düğünlerdeki teyzeler sizden nefret ediyorum.,,
12319,"İman aydınlığının zulmün karanlığına galip çıktığı o gece, şehadete yükselen bütün vatan evlatlarını minnet ve şükranla anıyor, 251 şehidimize Cenab-ı Hak’tan rahmet, gazilerimize uzun ve sağlıklı ömürler diliyorum.

#15Temmuz ",,
12320,"Japon Yoshi'nin çalıştığı kurumların aşağı yukarı tamamı foncu. Hatta PKK'lı dağ karısı Şafak Duran'ın çalıştığı Mülteciler Derneği tecrübesi bile var. Gittiği ya da tecrübe edindiği ülkeler arasında Gürcistan, Kırgızistan, Azerbaycan, Sudan, Irak, İran, Türkiye var.",,
12321,#TolgaSarıtaş ve sevimli dostu…,,
12322,ortamci erkegi bal olsa unut,,
12323,bugün de sürpriz bir isme iyi geceler diyelim... iyi geceler bana bak lan dörtgöz benim canımı sıkma kafanı gözünü patlatırım hanım iyi geceler kraliçem,,
12324,lan ergen velet sen neden agzını bozarak konuşuyrsun kim bozdu senn agzını böyle ? bak anlayacagn dilden konuşursam camiaları birleştirir muhterem anacığınla kayınvalidenle munakaşalara girerim anladın  mı? amin feryadi olayları okuyamayıp resimlere bakarak biliyorum diye geçinme,,
12325,Bye zevzek,,
12326,dazlak kafanı s2m,,
12327,erken kalkmaktan nefret ediyorum ama yarın saal altıda uyanmam gerekiyo ağlicam,,
12328,".
               RABBiM..!
Kime bir gönül borcum varsa;
          Sen ona rahmet et,
Hoş kıl ve güzellikler ihsân et.
    Kime de bir âh etmiş isem;
Ben geçtim davamdan,sen de
                   Affet.",,
12329,Ankapark 3 aydır bizde moruk ne anlatıyosun? Teleferik parasını söğüşlemişler bizden telefereğin t si yok. Bu kadar mı beyinsiz olur insan? Oksijen israfı yapıyorsun.,,
12330,Soytarı yüzünden!,,
12331,"Günaydın

Huzurlu sağlıklı mutlu bir hafta diliyorum.
Yüzünüzden gülücükler eksik olmasın.
'Şanslı insanlar;
birine güvenip,
pişman olmayan insanlardır.'",,
12332,Leyla salak salak triplerde ama 2 soru soruyor sonra geriliyor garip bir şeyler oluyor kıza disjfondldn türk senaristler asla istediğimiz gibi bir kadın karakter veremeyecek ona üzülüyorum,,
12333,"Tarafsız ve doğru haberlerle kamuoyunu bilgilendirmek ve toplumsal farkındalığı artırmak için fedakârca çalışan,tehdit edilen hatta öldürülen  değerli basın mensuplarımızın 24 Temmuz #GazetecilerveBasınBayramı’nı kutluyorum...",,
12334,İnsanların yarısı beyinsiz yarısı kalpsiz yalansa yalan diyin,,
12335,"NEDEN AŞI OLMUYORUM
Aşı üreticileri sorumluluk almıyor
Pfizer rüşvetten ceza almış
mRNA aşıları başarısız olmuş
Uzun vadeli etkileri bilinmiyor
Aşısız hayatta kalma oranı %99.5
Virüs sürekli mutasyona uğruyor
Aşı ölümlerine Otopsi yasak
alıntı
 #Aşısızlarhâlâhayatta",,
12336,"Bana, beni sevecek insan lazım. Sevmicekseniz boşa zaman israfı. Kaybol",,
12337,Gününüz bu güzellikle güzelleşsin #SılaTürkoğlu,,
12338,"Merak ediyorum;
Aydınlatılmayan, araştırılmayan geceyi, sümüklü ilkokul mezunu bir imama karşı milletin duruşunu kendilerine tahvil ederek ""zafer"" olarak kutlayanlar, Dünya'nın kabul ettiği yedi düvele karşı kazanılmış #30Ağustos zaferini nasıl kutlayacaklar?",,
12339,vee bitti düşüncelerinizi belirtip rt atarsanız çok mutlu olurum<333,,
12340,Hem dengesiz hem yerden bitme olunca,,
12341,"Arkadaş listemdeki herkesin en az iki saatliğine bu durumu kopyalamasını istiyorum. Bunu yapabilecek birkaç tane tanıdığımdan eminim. Teşekkür ederim.
 Otizm Farkındalığı için ""Mavi Kalp""!!! ve tüm engelli çocuklara... Tuhaf değiller sadece farklılar!",,
12342,"Türkiye Aba Güreşi Şampiyonası başlıyor.
İlimizin ana vatana katılışının 83. yıl dönümü kutlamaları kapsamında düzenlediğimiz; yüzlerce güreşçinin katıldığı şampiyona, bugün saat 15.00'te HBB Spor Kompleksi ve Yaşam Merkezi’mizde gerçekleşecek. Tüm hemşehrilerim davetlidir.",,
12343,Şahsım nezdinde çok özel bir yere sahip olan MHP Yüreğir İlçe Başkan Yardımcımız Abdulkadir İmen'e nazik ziyaretlerinden ve hoş sohbetlerinden dolayı teşekkür ediyorum,,
12344,"Siz şerefsiz adi İNSANSINIZ hiç bir canlı sizin kada şerefsiz olamaz.Kaypak,dönek,satılmış insanlarsınız.Torunlarınıza yazık,köpek soyu deseler köpeklere hakaret !Sizi muhtemelen Allah ders için yarattı.Sivrisinek kadar değeriniz yok.",,
12345,"Normalde Sekülerleşen milletler daha Liberal, Eşitlikçi ve Çokkültürcü bir cihete sahip olurken; Türkiye'deki Sekülerleşme insanları daha Histerikli Kolektivist, Öfkeli Milliyetçi ve Yabancı Düşmanı haline getirdi.

Bunun hikmeti ne ola ki acaba?",,
12346,"Bismillahirrahmanirrahim 
“Akrabaya, yoksula ve yolcuya hakkını ver. Gereksiz yere de saçıp savurma!”

 İsrâ, 17/26",,
12347,"bugün hala FETO temızlensın ATILSINLAR diye böğürenler
15 temmuz sonrası ATILANLARA destek çıkıyor
beyinsiz sürüsünüz % 90",,
12348,"Bugün de etrafınızdaki erkeklere bakıp ""Bunlar erkekse, Klaus ne? Adaletin böylesi."" diye hayata lanet ettiniz. Sizi seviyorum.",,
12349,"TÜGVA'nın 'Ayasofya Camii Yaz Okulu Buluşması' kapsamında binlerce çocuk, Ayasofya-i Kebir Cami-i Şerifi'nde hep bir ağızdan tekbir getirdi.",,
12350,"eski dış cephe de dediğiniz gibi aşırı niteliksiz ama yeni cephede bu kadar çağdaş bir tasarım tercih etmenizin nedeni nedir acaba? burası bir müze evet, doğal olarak ticari kaygılar da güdüyor, fakat yine de modern de olsa tarihi dokuya daha uygun bir giriş tasarlanabilirdi",,
12351,cok cirkinsin defol,,
12352," Hendek
Bugün Hendek İlçemizde Genç Esnaf arkadaşlarımızdan önceki dönem İlçe Gençlik Kolları Başkanımız Fadıl Fide ve şuanda görev yapan Süleyman Bulut ile Mustafa Büke kardeşimizi işyerinde ziyaret ettik. 

Bereketli kazançlar diliyorum.",,
12353,"Herkeste uzman psikolog. Amk ülkesinde herkes her boku biliyo, ama bı haddini bilmiyo. Ulan biz çocukluğumuzda yaramazlık yapınca annem kömürlüğe kilitliyodu. Bı tane videodan dünya kadar analiz yapmışlar. Gül geç işte. At kafası.",,
12354,PİTBULL,,
12355,I had to turn in my netball uniform boh all I usta do was sit on the bench,,
12356,Başak burcu : ıyyyyyyyy genel olarak ıyyyyy sagdan soldan alltan üstten ıyyyyy her şeye ıyyyyyyyyyy,,
12357,Gözlerimin içine baka baka yalan söylediğin için teşekkür ederim.,,
12358,Türkiyenin doğusunda batısına göre kadına şiddet az diyen kafayla kız çocuklarının 15'inde evlendirildiği ve evlilik içi tecavüzün suç kabul edilmediği şeriat ülkelerinde tecavüz az diyen kafa çok benzer. Hiç sordunuz mu kadınlara?,,
12359,"Ulan ar damarınız çatlamış , yalan dilinize yuva yapmış sizin . Kontrollü darbe diyip tankların ( kendi yandaşlarının) yanından süzülerek geçen genel başkanınız da ortada Adam Gibi Milletinin yanında duran Reisimiz de ortada . Hadi lan ordan utanmaz seni !",,
12360,Küstahlar cahildir…,,
12361,"Tekerleğin komidinin üstünde at kafası, şığların bahçeli ve tayyo değilse neden paylaştığın şeylerde onların dicckini yalayıp yutuyorsun yoksa sen cripto yalayıcı mısın  . O dediğin dicckin üstüne oturasın, enine boyuna  tayyip ve bahçeli aşkınız bitirecek sizi ",,
12362,Ilahi adalet https://twitter.com/leale_6/status/1549824951888318465/video/1…,,
12363,devirmek kapan elemesiz fâni dünya egzoz gazı #bornova #karşıyaka matbua kısayol koşabilmek kulak kepçesi meymenetsiz yavaşlama selamünaleyküm,,
12364,"İbb Miras olarak Yerebatan Sarnıcı’nda özetle ne yaptık?

 Niteliksiz çıkış yapısını tarihi yarımada sirkülasyonuna daha uygun olacak şekilde giriş yapısı olarak  belirledik ve arındırarak çağdaş bir cephe tasarımı ile tamamladık.",,
12365,"Ethereum people who made fun of us and insulted us for using Tezos last year, came here to mint their artworks after seeing that tezos foundation was buying objkts. 

Super ultra mega cringe",,
12366,"Adaletli mülakat olsun mağduriyetler yaşanmasın  
#MagdursuzMulakatMEB 
@fehmirasimcelik
  @tcmeb
  @baskanbsakalli
  @RTErdogan",,
12367,Sakalsız erkek çekiciliği mi sakallı erkek çekiciliği mi ?,,
12368,"bu Pepe niye bizde dazlak kafa oynamadı, ben hala oradayım ",,
12369,"Misafir ağılamak konusunda beni en çok tedirgin eden şey artan ikramlar. Tek öğün ağırlayacaksam sorun olmuyor ama yatılı kalınırsa kahvaltısı, hamur işi, meyvesi, tatlısı derken iş şirazesinden kayıyor tek başıma bunları nasıl israf etmeden tüketirimin derdi kalıyor geriye.",,
